Zancada,Método,Fase,Inicio_fase,Fin_fase,Duración_fase,Inicio_zancada_CSV,Duración_zancada_CSV,Inicio_zancada_video,Duración_zancada_video
30,Video,Pre-swing,00:43.676,00:43.816,00:00.140,00:42.415,00:01.385,00:42.976,00:01.400
30,Video,Toe-off,00:43.816,00:43.997,00:00.182,00:42.415,00:01.385,00:42.976,00:01.400
30,Video,Mid-swing,00:43.997,00:44.194,00:00.196,00:42.415,00:01.385,00:42.976,00:01.400
30,Video,Terminal swing,00:44.194,00:44.375,00:00.182,00:42.415,00:01.385,00:42.976,00:01.400
40,CSV,Heel strike - Loading response,00:43.799,00:43.950,00:00.150,00:43.800,00:01.507,00:44.376,00:01.399
40,CSV,Mid-stance,00:43.950,00:44.252,00:00.301,00:43.800,00:01.507,00:44.376,00:01.399
40,CSV,Terminal stance,00:44.252,00:44.553,00:00.301,00:43.800,00:01.507,00:44.376,00:01.399
40,CSV,Pre-swing,00:44.553,00:44.704,00:00.150,00:43.800,00:01.507,00:44.376,00:01.399
40,CSV,Toe-off,00:44.704,00:44.900,00:00.195,00:43.800,00:01.507,00:44.376,00:01.399
40,CSV,Mid-swing,00:44.900,00:45.111,00:00.210,00:43.800,00:01.507,00:44.376,00:01.399
40,CSV,Terminal swing,00:45.111,00:45.307,00:00.195,00:43.800,00:01.507,00:44.376,00:01.399
40,Video,Heel strike - Loading response,00:44.375,00:44.515,00:00.139,00:43.800,00:01.507,00:44.376,00:01.399
40,Video,Mid-stance,00:44.515,00:44.795,00:00.279,00:43.800,00:01.507,00:44.376,00:01.399
40,Video,Terminal stance,00:44.795,00:45.075,00:00.279,00:43.800,00:01.507,00:44.376,00:01.399
40,Video,Pre-swing,00:45.075,00:45.215,00:00.139,00:43.800,00:01.507,00:44.376,00:01.399
40,Video,Toe-off,00:45.215,00:45.397,00:00.181,00:43.800,00:01.507,00:44.376,00:01.399
40,Video,Mid-swing,00:45.397,00:45.593,00:00.195,00:43.800,00:01.507,00:44.376,00:01.399
40,Video,Terminal swing,00:45.593,00:45.774,00:00.181,00:43.800,00:01.507,00:44.376,00:01.399
43,CSV,Heel strike - Loading response,00:48.015,00:48.144,00:00.129,00:48.015,00:01.292,00:48.574,00:01.366
43,CSV,Mid-stance,00:48.144,00:48.402,00:00.258,00:48.015,00:01.292,00:48.574,00:01.366
43,CSV,Terminal stance,00:48.402,00:48.661,00:00.258,00:48.015,00:01.292,00:48.574,00:01.366
43,CSV,Pre-swing,00:48.661,00:48.790,00:00.129,00:48.015,00:01.292,00:48.574,00:01.366
43,CSV,Toe-off,00:48.790,00:48.958,00:00.167,00:48.015,00:01.292,00:48.574,00:01.366
43,CSV,Mid-swing,00:48.958,00:49.139,00:00.180,00:48.015,00:01.292,00:48.574,00:01.366
43,CSV,Terminal swing,00:49.139,00:49.307,00:00.167,00:48.015,00:01.292,00:48.574,00:01.366
43,Video,Heel strike - Loading response,00:48.573,00:48.710,00:00.136,00:48.015,00:01.292,00:48.574,00:01.366
43,Video,Mid-stance,00:48.710,00:48.983,00:00.273,00:48.015,00:01.292,00:48.574,00:01.366
43,Video,Terminal stance,00:48.983,00:49.256,00:00.273,00:48.015,00:01.292,00:48.574,00:01.366
43,Video,Pre-swing,00:49.256,00:49.393,00:00.136,00:48.015,00:01.292,00:48.574,00:01.366
43,Video,Toe-off,00:49.393,00:49.571,00:00.177,00:48.015,00:01.292,00:48.574,00:01.366
43,Video,Mid-swing,00:49.571,00:49.762,00:00.191,00:48.015,00:01.292,00:48.574,00:01.366
43,Video,Terminal swing,00:49.762,00:49.939,00:00.177,00:48.015,00:01.292,00:48.574,00:01.366
44,CSV,Heel strike - Loading response,00:49.307,00:49.442,00:00.135,00:49.307,00:01.354,00:49.940,00:01.366
44,CSV,Mid-stance,00:49.442,00:49.713,00:00.270,00:49.307,00:01.354,00:49.940,00:01.366
44,CSV,Terminal stance,00:49.713,00:49.984,00:00.270,00:49.307,00:01.354,00:49.940,00:01.366
44,CSV,Pre-swing,00:49.984,00:50.119,00:00.135,00:49.307,00:01.354,00:49.940,00:01.366
44,CSV,Toe-off,00:50.119,00:50.295,00:00.176,00:49.307,00:01.354,00:49.940,00:01.366
44,CSV,Mid-swing,00:50.295,00:50.484,00:00.189,00:49.307,00:01.354,00:49.940,00:01.366
44,CSV,Terminal swing,00:50.484,00:50.661,00:00.176,00:49.307,00:01.354,00:49.940,00:01.366
44,Video,Heel strike - Loading response,00:49.939,00:50.076,00:00.136,00:49.307,00:01.354,00:49.940,00:01.366
44,Video,Mid-stance,00:50.076,00:50.349,00:00.273,00:49.307,00:01.354,00:49.940,00:01.366
44,Video,Terminal stance,00:50.349,00:50.622,00:00.273,00:49.307,00:01.354,00:49.940,00:01.366
44,Video,Pre-swing,00:50.622,00:50.759,00:00.136,00:49.307,00:01.354,00:49.940,00:01.366
44,Video,Toe-off,00:50.759,00:50.937,00:00.177,00:49.307,00:01.354,00:49.940,00:01.366
44,Video,Mid-swing,00:50.937,00:51.128,00:00.191,00:49.307,00:01.354,00:49.940,00:01.366
44,Video,Terminal swing,00:51.128,00:51.305,00:00.177,00:49.307,00:01.354,00:49.940,00:01.366
47,CSV,Heel strike - Loading response,00:53.600,00:53.724,00:00.124,00:53.600,00:01.246,00:54.238,00:01.266
47,CSV,Mid-stance,00:53.724,00:53.973,00:00.249,00:53.600,00:01.246,00:54.238,00:01.266
47,CSV,Terminal stance,00:53.973,00:54.222,00:00.249,00:53.600,00:01.246,00:54.238,00:01.266
47,CSV,Pre-swing,00:54.222,00:54.347,00:00.124,00:53.600,00:01.246,00:54.238,00:01.266
47,CSV,Toe-off,00:54.347,00:54.509,00:00.161,00:53.600,00:01.246,00:54.238,00:01.266
47,CSV,Mid-swing,00:54.509,00:54.684,00:00.174,00:53.600,00:01.246,00:54.238,00:01.266
47,CSV,Terminal swing,00:54.684,00:54.845,00:00.161,00:53.600,00:01.246,00:54.238,00:01.266
47,Video,Heel strike - Loading response,00:54.237,00:54.364,00:00.126,00:53.600,00:01.246,00:54.238,00:01.266
47,Video,Mid-stance,00:54.364,00:54.617,00:00.253,00:53.600,00:01.246,00:54.238,00:01.266
47,Video,Terminal stance,00:54.617,00:54.871,00:00.253,00:53.600,00:01.246,00:54.238,00:01.266
47,Video,Pre-swing,00:54.871,00:54.997,00:00.126,00:53.600,00:01.246,00:54.238,00:01.266
47,Video,Toe-off,00:54.997,00:55.162,00:00.164,00:53.600,00:01.246,00:54.238,00:01.266
47,Video,Mid-swing,00:55.162,00:55.339,00:00.177,00:53.600,00:01.246,00:54.238,00:01.266
47,Video,Terminal swing,00:55.339,00:55.503,00:00.164,00:53.600,00:01.246,00:54.238,00:01.266
48,CSV,Heel strike - Loading response,00:54.845,00:54.978,00:00.132,00:54.846,00:01.323,00:55.504,00:01.432
48,CSV,Mid-stance,00:54.978,00:55.242,00:00.264,00:54.846,00:01.323,00:55.504,00:01.432
48,CSV,Terminal stance,00:55.242,00:55.507,00:00.264,00:54.846,00:01.323,00:55.504,00:01.432
48,CSV,Pre-swing,00:55.507,00:55.639,00:00.132,00:54.846,00:01.323,00:55.504,00:01.432
48,CSV,Toe-off,00:55.639,00:55.811,00:00.171,00:54.846,00:01.323,00:55.504,00:01.432
48,CSV,Mid-swing,00:55.811,00:55.997,00:00.185,00:54.846,00:01.323,00:55.504,00:01.432
48,CSV,Terminal swing,00:55.997,00:56.168,00:00.171,00:54.846,00:01.323,00:55.504,00:01.432
48,Video,Heel strike - Loading response,00:55.503,00:55.647,00:00.143,00:54.846,00:01.323,00:55.504,00:01.432
48,Video,Mid-stance,00:55.647,00:55.933,00:00.286,00:54.846,00:01.323,00:55.504,00:01.432
48,Video,Terminal stance,00:55.933,00:56.219,00:00.286,00:54.846,00:01.323,00:55.504,00:01.432
48,Video,Pre-swing,00:56.219,00:56.363,00:00.143,00:54.846,00:01.323,00:55.504,00:01.432
48,Video,Toe-off,00:56.363,00:56.549,00:00.186,00:54.846,00:01.323,00:55.504,00:01.432
48,Video,Mid-swing,00:56.549,00:56.749,00:00.200,00:54.846,00:01.323,00:55.504,00:01.432
48,Video,Terminal swing,00:56.749,00:56.936,00:00.186,00:54.846,00:01.323,00:55.504,00:01.432
49,CSV,Heel strike - Loading response,00:56.168,00:56.312,00:00.143,00:56.169,00:01.431,00:56.936,00:01.333
49,CSV,Mid-stance,00:56.312,00:56.598,00:00.286,00:56.169,00:01.431,00:56.936,00:01.333
49,CSV,Terminal stance,00:56.598,00:56.884,00:00.286,00:56.169,00:01.431,00:56.936,00:01.333
49,CSV,Pre-swing,00:56.884,00:57.027,00:00.143,00:56.169,00:01.431,00:56.936,00:01.333
49,CSV,Toe-off,00:57.027,00:57.213,00:00.186,00:56.169,00:01.431,00:56.936,00:01.333
49,CSV,Mid-swing,00:57.213,00:57.413,00:00.200,00:56.169,00:01.431,00:56.936,00:01.333
49,CSV,Terminal swing,00:57.413,00:57.600,00:00.186,00:56.169,00:01.431,00:56.936,00:01.333
49,Video,Heel strike - Loading response,00:56.936,00:57.069,00:00.133,00:56.169,00:01.431,00:56.936,00:01.333
49,Video,Mid-stance,00:57.069,00:57.335,00:00.266,00:56.169,00:01.431,00:56.936,00:01.333
49,Video,Terminal stance,00:57.335,00:57.602,00:00.266,00:56.169,00:01.431,00:56.936,00:01.333
49,Video,Pre-swing,00:57.602,00:57.735,00:00.133,00:56.169,00:01.431,00:56.936,00:01.333
49,Video,Toe-off,00:57.735,00:57.909,00:00.173,00:56.169,00:01.431,00:56.936,00:01.333
49,Video,Mid-swing,00:57.909,00:58.095,00:00.186,00:56.169,00:01.431,00:56.936,00:01.333
49,Video,Terminal swing,00:58.095,00:58.268,00:00.173,00:56.169,00:01.431,00:56.936,00:01.333
52,CSV,Heel strike - Loading response,01:00.600,01:00.744,00:00.144,01:00.600,00:01.446,01:01.401,00:01.433
52,CSV,Mid-stance,01:00.744,01:01.033,00:00.289,01:00.600,00:01.446,01:01.401,00:01.433
52,CSV,Terminal stance,01:01.033,01:01.323,00:00.289,01:00.600,00:01.446,01:01.401,00:01.433
52,CSV,Pre-swing,01:01.323,01:01.467,00:00.144,01:00.600,00:01.446,01:01.401,00:01.433
52,CSV,Toe-off,01:01.467,01:01.655,00:00.187,01:00.600,00:01.446,01:01.401,00:01.433
52,CSV,Mid-swing,01:01.655,01:01.858,00:00.202,01:00.600,00:01.446,01:01.401,00:01.433
52,CSV,Terminal swing,01:01.858,01:02.045,00:00.187,01:00.600,00:01.446,01:01.401,00:01.433
52,Video,Heel strike - Loading response,01:01.401,01:01.544,00:00.143,01:00.600,00:01.446,01:01.401,00:01.433
52,Video,Mid-stance,01:01.544,01:01.830,00:00.286,01:00.600,00:01.446,01:01.401,00:01.433
52,Video,Terminal stance,01:01.830,01:02.117,00:00.286,01:00.600,00:01.446,01:01.401,00:01.433
52,Video,Pre-swing,01:02.117,01:02.260,00:00.143,01:00.600,00:01.446,01:01.401,00:01.433
52,Video,Toe-off,01:02.260,01:02.447,00:00.186,01:00.600,00:01.446,01:01.401,00:01.433
52,Video,Mid-swing,01:02.447,01:02.647,00:00.200,01:00.600,00:01.446,01:01.401,00:01.433
52,Video,Terminal swing,01:02.647,01:02.834,00:00.186,01:00.600,00:01.446,01:01.401,00:01.433
53,CSV,Heel strike - Loading response,01:02.045,01:02.179,00:00.133,01:02.046,00:01.338,01:02.834,00:01.399
53,CSV,Mid-stance,01:02.179,01:02.447,00:00.267,01:02.046,00:01.338,01:02.834,00:01.399
53,CSV,Terminal stance,01:02.447,01:02.715,00:00.267,01:02.046,00:01.338,01:02.834,00:01.399
53,CSV,Pre-swing,01:02.715,01:02.848,00:00.133,01:02.046,00:01.338,01:02.834,00:01.399
53,CSV,Toe-off,01:02.848,01:03.022,00:00.173,01:02.046,00:01.338,01:02.834,00:01.399
53,CSV,Mid-swing,01:03.022,01:03.210,00:00.187,01:02.046,00:01.338,01:02.834,00:01.399
53,CSV,Terminal swing,01:03.210,01:03.384,00:00.173,01:02.046,00:01.338,01:02.834,00:01.399
53,Video,Heel strike - Loading response,01:02.834,01:02.973,00:00.139,01:02.046,00:01.338,01:02.834,00:01.399
53,Video,Mid-stance,01:02.973,01:03.253,00:00.279,01:02.046,00:01.338,01:02.834,00:01.399
53,Video,Terminal stance,01:03.253,01:03.533,00:00.279,01:02.046,00:01.338,01:02.834,00:01.399
53,Video,Pre-swing,01:03.533,01:03.673,00:00.139,01:02.046,00:01.338,01:02.834,00:01.399
53,Video,Toe-off,01:03.673,01:03.855,00:00.181,01:02.046,00:01.338,01:02.834,00:01.399
53,Video,Mid-swing,01:03.855,01:04.051,00:00.195,01:02.046,00:01.338,01:02.834,00:01.399
53,Video,Terminal swing,01:04.051,01:04.233,00:00.181,01:02.046,00:01.338,01:02.834,00:01.399
54,CSV,Heel strike - Loading response,01:03.384,01:03.536,00:00.152,01:03.384,00:01.523,01:04.233,00:01.433
54,CSV,Mid-stance,01:03.536,01:03.840,00:00.304,01:03.384,00:01.523,01:04.233,00:01.433
54,CSV,Terminal stance,01:03.840,01:04.145,00:00.304,01:03.384,00:01.523,01:04.233,00:01.433
54,CSV,Pre-swing,01:04.145,01:04.297,00:00.152,01:03.384,00:01.523,01:04.233,00:01.433
54,CSV,Toe-off,01:04.297,01:04.495,00:00.197,01:03.384,00:01.523,01:04.233,00:01.433
54,CSV,Mid-swing,01:04.495,01:04.709,00:00.213,01:03.384,00:01.523,01:04.233,00:01.433
54,CSV,Terminal swing,01:04.709,01:04.906,00:00.197,01:03.384,00:01.523,01:04.233,00:01.433
54,Video,Heel strike - Loading response,01:04.233,01:04.376,00:00.143,01:03.384,00:01.523,01:04.233,00:01.433
54,Video,Mid-stance,01:04.376,01:04.662,00:00.286,01:03.384,00:01.523,01:04.233,00:01.433
54,Video,Terminal stance,01:04.662,01:04.949,00:00.286,01:03.384,00:01.523,01:04.233,00:01.433
54,Video,Pre-swing,01:04.949,01:05.092,00:00.143,01:03.384,00:01.523,01:04.233,00:01.433
54,Video,Toe-off,01:05.092,01:05.279,00:00.186,01:03.384,00:01.523,01:04.233,00:01.433
54,Video,Mid-swing,01:05.279,01:05.479,00:00.200,01:03.384,00:01.523,01:04.233,00:01.433
54,Video,Terminal swing,01:05.479,01:05.665,00:00.186,01:03.384,00:01.523,01:04.233,00:01.433
57,CSV,Heel strike - Loading response,01:07.737,01:07.874,00:00.136,01:07.738,00:01.369,01:08.698,00:01.366
57,CSV,Mid-stance,01:07.874,01:08.148,00:00.273,01:07.738,00:01.369,01:08.698,00:01.366
57,CSV,Terminal stance,01:08.148,01:08.422,00:00.273,01:07.738,00:01.369,01:08.698,00:01.366
57,CSV,Pre-swing,01:08.422,01:08.559,00:00.136,01:07.738,00:01.369,01:08.698,00:01.366
57,CSV,Toe-off,01:08.559,01:08.737,00:00.177,01:07.738,00:01.369,01:08.698,00:01.366
57,CSV,Mid-swing,01:08.737,01:08.929,00:00.191,01:07.738,00:01.369,01:08.698,00:01.366
57,CSV,Terminal swing,01:08.929,01:09.106,00:00.177,01:07.738,00:01.369,01:08.698,00:01.366
57,Video,Heel strike - Loading response,01:08.697,01:08.834,00:00.136,01:07.738,00:01.369,01:08.698,00:01.366
57,Video,Mid-stance,01:08.834,01:09.107,00:00.273,01:07.738,00:01.369,01:08.698,00:01.366
57,Video,Terminal stance,01:09.107,01:09.381,00:00.273,01:07.738,00:01.369,01:08.698,00:01.366
57,Video,Pre-swing,01:09.381,01:09.517,00:00.136,01:07.738,00:01.369,01:08.698,00:01.366
57,Video,Toe-off,01:09.517,01:09.695,00:00.177,01:07.738,00:01.369,01:08.698,00:01.366
57,Video,Mid-swing,01:09.695,01:09.886,00:00.191,01:07.738,00:01.369,01:08.698,00:01.366
57,Video,Terminal swing,01:09.886,01:10.063,00:00.177,01:07.738,00:01.369,01:08.698,00:01.366
58,CSV,Heel strike - Loading response,01:09.106,01:09.243,00:00.136,01:09.107,00:01.369,01:10.064,00:01.366
58,CSV,Mid-stance,01:09.243,01:09.517,00:00.273,01:09.107,00:01.369,01:10.064,00:01.366
58,CSV,Terminal stance,01:09.517,01:09.791,00:00.273,01:09.107,00:01.369,01:10.064,00:01.366
58,CSV,Pre-swing,01:09.791,01:09.928,00:00.136,01:09.107,00:01.369,01:10.064,00:01.366
58,CSV,Toe-off,01:09.928,01:10.106,00:00.177,01:09.107,00:01.369,01:10.064,00:01.366
58,CSV,Mid-swing,01:10.106,01:10.298,00:00.191,01:09.107,00:01.369,01:10.064,00:01.366
58,CSV,Terminal swing,01:10.298,01:10.475,00:00.177,01:09.107,00:01.369,01:10.064,00:01.366
58,Video,Heel strike - Loading response,01:10.063,01:10.200,00:00.136,01:09.107,00:01.369,01:10.064,00:01.366
58,Video,Mid-stance,01:10.200,01:10.473,00:00.273,01:09.107,00:01.369,01:10.064,00:01.366
58,Video,Terminal stance,01:10.473,01:10.746,00:00.273,01:09.107,00:01.369,01:10.064,00:01.366
58,Video,Pre-swing,01:10.746,01:10.883,00:00.136,01:09.107,00:01.369,01:10.064,00:01.366
58,Video,Toe-off,01:10.883,01:11.061,00:00.177,01:09.107,00:01.369,01:10.064,00:01.366
58,Video,Mid-swing,01:11.061,01:11.252,00:00.191,01:09.107,00:01.369,01:10.064,00:01.366
58,Video,Terminal swing,01:11.252,01:11.430,00:00.177,01:09.107,00:01.369,01:10.064,00:01.366
