Zancada,Método,Fase,Inicio_fase,Fin_fase,Duración_fase,Inicio_zancada_CSV,Duración_zancada_CSV,Inicio_zancada_video,Duración_zancada_video
29,CSV,Mid-swing,00:43.811,00:43.972,00:00.161,00:42.969,00:01.154,00:43.018,00:01.433
29,CSV,Terminal swing,00:43.972,00:44.122,00:00.150,00:42.969,00:01.154,00:43.018,00:01.433
29,Video,Heel strike - Loading response,00:43.018,00:43.161,00:00.143,00:42.969,00:01.154,00:43.018,00:01.433
29,Video,Mid-stance,00:43.161,00:43.447,00:00.286,00:42.969,00:01.154,00:43.018,00:01.433
29,Video,Terminal stance,00:43.447,00:43.734,00:00.286,00:42.969,00:01.154,00:43.018,00:01.433
29,Video,Pre-swing,00:43.734,00:43.877,00:00.143,00:42.969,00:01.154,00:43.018,00:01.433
29,Video,Toe-off,00:43.877,00:44.064,00:00.186,00:42.969,00:01.154,00:43.018,00:01.433
29,Video,Mid-swing,00:44.064,00:44.264,00:00.200,00:42.969,00:01.154,00:43.018,00:01.433
29,Video,Terminal swing,00:44.264,00:44.451,00:00.186,00:42.969,00:01.154,00:43.018,00:01.433
30,CSV,Heel strike - Loading response,00:45.091,00:45.210,00:00.118,00:45.092,00:01.184,00:44.451,00:01.232
30,CSV,Mid-stance,00:45.210,00:45.447,00:00.236,00:45.092,00:01.184,00:44.451,00:01.232
30,CSV,Terminal stance,00:45.447,00:45.683,00:00.236,00:45.092,00:01.184,00:44.451,00:01.232
30,CSV,Pre-swing,00:45.683,00:45.802,00:00.118,00:45.092,00:01.184,00:44.451,00:01.232
30,CSV,Toe-off,00:45.802,00:45.956,00:00.153,00:45.092,00:01.184,00:44.451,00:01.232
30,CSV,Mid-swing,00:45.956,00:46.122,00:00.165,00:45.092,00:01.184,00:44.451,00:01.232
30,CSV,Terminal swing,00:46.122,00:46.276,00:00.153,00:45.092,00:01.184,00:44.451,00:01.232
30,Video,Heel strike - Loading response,00:44.451,00:44.574,00:00.123,00:45.092,00:01.184,00:44.451,00:01.232
30,Video,Mid-stance,00:44.574,00:44.820,00:00.246,00:45.092,00:01.184,00:44.451,00:01.232
30,Video,Terminal stance,00:44.820,00:45.067,00:00.246,00:45.092,00:01.184,00:44.451,00:01.232
30,Video,Pre-swing,00:45.067,00:45.190,00:00.123,00:45.092,00:01.184,00:44.451,00:01.232
30,Video,Toe-off,00:45.190,00:45.350,00:00.160,00:45.092,00:01.184,00:44.451,00:01.232
30,Video,Mid-swing,00:45.350,00:45.522,00:00.172,00:45.092,00:01.184,00:44.451,00:01.232
30,Video,Terminal swing,00:45.522,00:45.682,00:00.160,00:45.092,00:01.184,00:44.451,00:01.232
31,CSV,Heel strike - Loading response,00:45.307,00:45.408,00:00.101,00:45.307,00:01.016,00:45.683,00:01.233
31,CSV,Mid-stance,00:45.408,00:45.611,00:00.203,00:45.307,00:01.016,00:45.683,00:01.233
31,CSV,Terminal stance,00:45.611,00:45.814,00:00.203,00:45.307,00:01.016,00:45.683,00:01.233
31,CSV,Pre-swing,00:45.814,00:45.916,00:00.101,00:45.307,00:01.016,00:45.683,00:01.233
31,CSV,Toe-off,00:45.916,00:46.048,00:00.132,00:45.307,00:01.016,00:45.683,00:01.233
31,CSV,Mid-swing,00:46.048,00:46.190,00:00.142,00:45.307,00:01.016,00:45.683,00:01.233
31,CSV,Terminal swing,00:46.190,00:46.323,00:00.132,00:45.307,00:01.016,00:45.683,00:01.233
31,Video,Heel strike - Loading response,00:45.682,00:45.806,00:00.123,00:45.307,00:01.016,00:45.683,00:01.233
31,Video,Mid-stance,00:45.806,00:46.052,00:00.246,00:45.307,00:01.016,00:45.683,00:01.233
31,Video,Terminal stance,00:46.052,00:46.299,00:00.246,00:45.307,00:01.016,00:45.683,00:01.233
31,Video,Pre-swing,00:46.299,00:46.422,00:00.123,00:45.307,00:01.016,00:45.683,00:01.233
31,Video,Toe-off,00:46.422,00:46.583,00:00.160,00:45.307,00:01.016,00:45.683,00:01.233
31,Video,Mid-swing,00:46.583,00:46.755,00:00.172,00:45.307,00:01.016,00:45.683,00:01.233
31,Video,Terminal swing,00:46.755,00:46.915,00:00.160,00:45.307,00:01.016,00:45.683,00:01.233
34,CSV,Heel strike - Loading response,00:50.676,00:50.800,00:00.124,00:50.676,00:01.247,00:50.048,00:01.299
34,CSV,Mid-stance,00:50.800,00:51.050,00:00.249,00:50.676,00:01.247,00:50.048,00:01.299
34,CSV,Terminal stance,00:51.050,00:51.299,00:00.249,00:50.676,00:01.247,00:50.048,00:01.299
34,CSV,Pre-swing,00:51.299,00:51.424,00:00.124,00:50.676,00:01.247,00:50.048,00:01.299
34,CSV,Toe-off,00:51.424,00:51.586,00:00.162,00:50.676,00:01.247,00:50.048,00:01.299
34,CSV,Mid-swing,00:51.586,00:51.760,00:00.174,00:50.676,00:01.247,00:50.048,00:01.299
34,CSV,Terminal swing,00:51.760,00:51.923,00:00.162,00:50.676,00:01.247,00:50.048,00:01.299
34,Video,Heel strike - Loading response,00:50.048,00:50.177,00:00.129,00:50.676,00:01.247,00:50.048,00:01.299
34,Video,Mid-stance,00:50.177,00:50.437,00:00.259,00:50.676,00:01.247,00:50.048,00:01.299
34,Video,Terminal stance,00:50.437,00:50.697,00:00.259,00:50.676,00:01.247,00:50.048,00:01.299
34,Video,Pre-swing,00:50.697,00:50.827,00:00.129,00:50.676,00:01.247,00:50.048,00:01.299
34,Video,Toe-off,00:50.827,00:50.996,00:00.168,00:50.676,00:01.247,00:50.048,00:01.299
34,Video,Mid-swing,00:50.996,00:51.178,00:00.181,00:50.676,00:01.247,00:50.048,00:01.299
34,Video,Terminal swing,00:51.178,00:51.347,00:00.168,00:50.676,00:01.247,00:50.048,00:01.299
35,CSV,Heel strike - Loading response,00:51.923,00:52.058,00:00.135,00:51.923,00:01.353,00:51.347,00:01.267
35,CSV,Mid-stance,00:52.058,00:52.328,00:00.270,00:51.923,00:01.353,00:51.347,00:01.267
35,CSV,Terminal stance,00:52.328,00:52.599,00:00.270,00:51.923,00:01.353,00:51.347,00:01.267
35,CSV,Pre-swing,00:52.599,00:52.734,00:00.135,00:51.923,00:01.353,00:51.347,00:01.267
35,CSV,Toe-off,00:52.734,00:52.910,00:00.175,00:51.923,00:01.353,00:51.347,00:01.267
35,CSV,Mid-swing,00:52.910,00:53.100,00:00.189,00:51.923,00:01.353,00:51.347,00:01.267
35,CSV,Terminal swing,00:53.100,00:53.276,00:00.175,00:51.923,00:01.353,00:51.347,00:01.267
35,Video,Heel strike - Loading response,00:51.347,00:51.473,00:00.126,00:51.923,00:01.353,00:51.347,00:01.267
35,Video,Mid-stance,00:51.473,00:51.727,00:00.253,00:51.923,00:01.353,00:51.347,00:01.267
35,Video,Terminal stance,00:51.727,00:51.980,00:00.253,00:51.923,00:01.353,00:51.347,00:01.267
35,Video,Pre-swing,00:51.980,00:52.107,00:00.126,00:51.923,00:01.353,00:51.347,00:01.267
35,Video,Toe-off,00:52.107,00:52.271,00:00.164,00:51.923,00:01.353,00:51.347,00:01.267
35,Video,Mid-swing,00:52.271,00:52.449,00:00.177,00:51.923,00:01.353,00:51.347,00:01.267
35,Video,Terminal swing,00:52.449,00:52.613,00:00.164,00:51.923,00:01.353,00:51.347,00:01.267
38,CSV,Heel strike - Loading response,00:56.429,00:56.562,00:00.132,00:56.430,00:01.323,00:55.479,00:01.466
38,CSV,Mid-stance,00:56.562,00:56.826,00:00.264,00:56.430,00:01.323,00:55.479,00:01.466
38,CSV,Terminal stance,00:56.826,00:57.091,00:00.264,00:56.430,00:01.323,00:55.479,00:01.466
38,CSV,Pre-swing,00:57.091,00:57.223,00:00.132,00:56.430,00:01.323,00:55.479,00:01.466
38,CSV,Toe-off,00:57.223,00:57.395,00:00.171,00:56.430,00:01.323,00:55.479,00:01.466
38,CSV,Mid-swing,00:57.395,00:57.581,00:00.185,00:56.430,00:01.323,00:55.479,00:01.466
38,CSV,Terminal swing,00:57.581,00:57.753,00:00.171,00:56.430,00:01.323,00:55.479,00:01.466
38,Video,Heel strike - Loading response,00:55.478,00:55.625,00:00.146,00:56.430,00:01.323,00:55.479,00:01.466
38,Video,Mid-stance,00:55.625,00:55.918,00:00.293,00:56.430,00:01.323,00:55.479,00:01.466
38,Video,Terminal stance,00:55.918,00:56.212,00:00.293,00:56.430,00:01.323,00:55.479,00:01.466
38,Video,Pre-swing,00:56.212,00:56.358,00:00.146,00:56.430,00:01.323,00:55.479,00:01.466
38,Video,Toe-off,00:56.358,00:56.549,00:00.190,00:56.430,00:01.323,00:55.479,00:01.466
38,Video,Mid-swing,00:56.549,00:56.754,00:00.205,00:56.430,00:01.323,00:55.479,00:01.466
38,Video,Terminal swing,00:56.754,00:56.945,00:00.190,00:56.430,00:01.323,00:55.479,00:01.466
39,CSV,Heel strike - Loading response,00:57.753,00:57.874,00:00.121,00:57.753,00:01.216,00:56.945,00:01.266
39,CSV,Mid-stance,00:57.874,00:58.117,00:00.243,00:57.753,00:01.216,00:56.945,00:01.266
39,CSV,Terminal stance,00:58.117,00:58.360,00:00.243,00:57.753,00:01.216,00:56.945,00:01.266
39,CSV,Pre-swing,00:58.360,00:58.482,00:00.121,00:57.753,00:01.216,00:56.945,00:01.266
39,CSV,Toe-off,00:58.482,00:58.640,00:00.158,00:57.753,00:01.216,00:56.945,00:01.266
39,CSV,Mid-swing,00:58.640,00:58.810,00:00.170,00:57.753,00:01.216,00:56.945,00:01.266
39,CSV,Terminal swing,00:58.810,00:58.969,00:00.158,00:57.753,00:01.216,00:56.945,00:01.266
39,Video,Heel strike - Loading response,00:56.945,00:57.071,00:00.126,00:57.753,00:01.216,00:56.945,00:01.266
39,Video,Mid-stance,00:57.071,00:57.324,00:00.253,00:57.753,00:01.216,00:56.945,00:01.266
39,Video,Terminal stance,00:57.324,00:57.578,00:00.253,00:57.753,00:01.216,00:56.945,00:01.266
39,Video,Pre-swing,00:57.578,00:57.704,00:00.126,00:57.753,00:01.216,00:56.945,00:01.266
39,Video,Toe-off,00:57.704,00:57.869,00:00.164,00:57.753,00:01.216,00:56.945,00:01.266
39,Video,Mid-swing,00:57.869,00:58.046,00:00.177,00:57.753,00:01.216,00:56.945,00:01.266
39,Video,Terminal swing,00:58.046,00:58.210,00:00.164,00:57.753,00:01.216,00:56.945,00:01.266
42,CSV,Heel strike - Loading response,01:03.122,01:03.247,00:00.124,01:03.123,00:01.246,01:02.676,00:01.332
42,CSV,Mid-stance,01:03.247,01:03.496,00:00.249,01:03.123,00:01.246,01:02.676,00:01.332
42,CSV,Terminal stance,01:03.496,01:03.746,00:00.249,01:03.123,00:01.246,01:02.676,00:01.332
42,CSV,Pre-swing,01:03.746,01:03.870,00:00.124,01:03.123,00:01.246,01:02.676,00:01.332
42,CSV,Toe-off,01:03.870,01:04.032,00:00.161,01:03.123,00:01.246,01:02.676,00:01.332
42,CSV,Mid-swing,01:04.032,01:04.207,00:00.174,01:03.123,00:01.246,01:02.676,00:01.332
42,CSV,Terminal swing,01:04.207,01:04.368,00:00.161,01:03.123,00:01.246,01:02.676,00:01.332
42,Video,Heel strike - Loading response,01:02.676,01:02.809,00:00.133,01:03.123,00:01.246,01:02.676,00:01.332
42,Video,Mid-stance,01:02.809,01:03.075,00:00.266,01:03.123,00:01.246,01:02.676,00:01.332
42,Video,Terminal stance,01:03.075,01:03.341,00:00.266,01:03.123,00:01.246,01:02.676,00:01.332
42,Video,Pre-swing,01:03.341,01:03.475,00:00.133,01:03.123,00:01.246,01:02.676,00:01.332
42,Video,Toe-off,01:03.475,01:03.648,00:00.173,01:03.123,00:01.246,01:02.676,00:01.332
42,Video,Mid-swing,01:03.648,01:03.834,00:00.186,01:03.123,00:01.246,01:02.676,00:01.332
42,Video,Terminal swing,01:03.834,01:04.007,00:00.173,01:03.123,00:01.246,01:02.676,00:01.332
43,CSV,Heel strike - Loading response,01:04.368,01:04.495,00:00.126,01:04.369,00:01.261,01:04.008,00:01.238
43,CSV,Mid-stance,01:04.495,01:04.747,00:00.252,01:04.369,00:01.261,01:04.008,00:01.238
43,CSV,Terminal stance,01:04.747,01:04.999,00:00.252,01:04.369,00:01.261,01:04.008,00:01.238
43,CSV,Pre-swing,01:04.999,01:05.125,00:00.126,01:04.369,00:01.261,01:04.008,00:01.238
43,CSV,Toe-off,01:05.125,01:05.289,00:00.163,01:04.369,00:01.261,01:04.008,00:01.238
43,CSV,Mid-swing,01:05.289,01:05.466,00:00.176,01:04.369,00:01.261,01:04.008,00:01.238
43,CSV,Terminal swing,01:05.466,01:05.629,00:00.163,01:04.369,00:01.261,01:04.008,00:01.238
43,Video,Heel strike - Loading response,01:04.007,01:04.131,00:00.123,01:04.369,00:01.261,01:04.008,00:01.238
43,Video,Mid-stance,01:04.131,01:04.379,00:00.247,01:04.369,00:01.261,01:04.008,00:01.238
43,Video,Terminal stance,01:04.379,01:04.626,00:00.247,01:04.369,00:01.261,01:04.008,00:01.238
43,Video,Pre-swing,01:04.626,01:04.750,00:00.123,01:04.369,00:01.261,01:04.008,00:01.238
43,Video,Toe-off,01:04.750,01:04.911,00:00.160,01:04.369,00:01.261,01:04.008,00:01.238
43,Video,Mid-swing,01:04.911,01:05.085,00:00.173,01:04.369,00:01.261,01:04.008,00:01.238
43,Video,Terminal swing,01:05.085,01:05.245,00:00.160,01:04.369,00:01.261,01:04.008,00:01.238
46,CSV,Heel strike - Loading response,01:08.799,01:08.934,00:00.135,01:08.799,00:01.354,01:08.106,00:01.666
46,CSV,Mid-stance,01:08.934,01:09.205,00:00.270,01:08.799,00:01.354,01:08.106,00:01.666
46,CSV,Terminal stance,01:09.205,01:09.475,00:00.270,01:08.799,00:01.354,01:08.106,00:01.666
46,CSV,Pre-swing,01:09.475,01:09.611,00:00.135,01:08.799,00:01.354,01:08.106,00:01.666
46,CSV,Toe-off,01:09.611,01:09.787,00:00.176,01:08.799,00:01.354,01:08.106,00:01.666
46,CSV,Mid-swing,01:09.787,01:09.976,00:00.189,01:08.799,00:01.354,01:08.106,00:01.666
46,CSV,Terminal swing,01:09.976,01:10.153,00:00.176,01:08.799,00:01.354,01:08.106,00:01.666
46,Video,Heel strike - Loading response,01:08.105,01:08.272,00:00.166,01:08.799,00:01.354,01:08.106,00:01.666
46,Video,Mid-stance,01:08.272,01:08.605,00:00.333,01:08.799,00:01.354,01:08.106,00:01.666
46,Video,Terminal stance,01:08.605,01:08.938,00:00.333,01:08.799,00:01.354,01:08.106,00:01.666
46,Video,Pre-swing,01:08.938,01:09.105,00:00.166,01:08.799,00:01.354,01:08.106,00:01.666
46,Video,Toe-off,01:09.105,01:09.322,00:00.216,01:08.799,00:01.354,01:08.106,00:01.666
46,Video,Mid-swing,01:09.322,01:09.555,00:00.233,01:08.799,00:01.354,01:08.106,00:01.666
46,Video,Terminal swing,01:09.555,01:09.772,00:00.216,01:08.799,00:01.354,01:08.106,00:01.666
47,CSV,Heel strike - Loading response,01:10.153,01:10.274,00:00.121,01:10.153,00:01.216,01:09.772,00:01.300
47,CSV,Mid-stance,01:10.274,01:10.517,00:00.243,01:10.153,00:01.216,01:09.772,00:01.300
47,CSV,Terminal stance,01:10.517,01:10.760,00:00.243,01:10.153,00:01.216,01:09.772,00:01.300
47,CSV,Pre-swing,01:10.760,01:10.882,00:00.121,01:10.153,00:01.216,01:09.772,00:01.300
47,CSV,Toe-off,01:10.882,01:11.040,00:00.158,01:10.153,00:01.216,01:09.772,00:01.300
47,CSV,Mid-swing,01:11.040,01:11.210,00:00.170,01:10.153,00:01.216,01:09.772,00:01.300
47,CSV,Terminal swing,01:11.210,01:11.368,00:00.158,01:10.153,00:01.216,01:09.772,00:01.300
47,Video,Heel strike - Loading response,01:09.772,01:09.902,00:00.130,01:10.153,00:01.216,01:09.772,00:01.300
47,Video,Mid-stance,01:09.902,01:10.162,00:00.260,01:10.153,00:01.216,01:09.772,00:01.300
47,Video,Terminal stance,01:10.162,01:10.421,00:00.260,01:10.153,00:01.216,01:09.772,00:01.300
47,Video,Pre-swing,01:10.421,01:10.552,00:00.130,01:10.153,00:01.216,01:09.772,00:01.300
47,Video,Toe-off,01:10.552,01:10.721,00:00.169,01:10.153,00:01.216,01:09.772,00:01.300
47,Video,Mid-swing,01:10.721,01:10.903,00:00.182,01:10.153,00:01.216,01:09.772,00:01.300
47,Video,Terminal swing,01:10.903,01:11.072,00:00.169,01:10.153,00:01.216,01:09.772,00:01.300
48,CSV,Heel strike - Loading response,01:11.368,01:11.509,00:00.140,01:11.369,00:01.400,01:11.072,-00:58.701
48,CSV,Mid-stance,01:11.509,01:11.789,00:00.280,01:11.369,00:01.400,01:11.072,-00:58.701
48,CSV,Terminal stance,01:11.789,01:12.069,00:00.280,01:11.369,00:01.400,01:11.072,-00:58.701
48,CSV,Pre-swing,01:12.069,01:12.209,00:00.140,01:11.369,00:01.400,01:11.072,-00:58.701
48,CSV,Toe-off,01:12.209,01:12.391,00:00.182,01:11.369,00:01.400,01:11.072,-00:58.701
48,CSV,Mid-swing,01:12.391,01:12.587,00:00.196,01:11.369,00:01.400,01:11.072,-00:58.701
48,CSV,Terminal swing,01:12.587,01:12.769,00:00.182,01:11.369,00:01.400,01:11.072,-00:58.701
