Zancada,Método,Fase,Inicio_fase,Fin_fase,Duración_fase,Inicio_zancada_CSV,Duración_zancada_CSV,Inicio_zancada_video,Duración_zancada_video
29,Video,Terminal stance,00:37.460,00:37.753,00:00.293,00:36.630,00:01.323,00:37.021,00:01.466
29,Video,Pre-swing,00:37.753,00:37.900,00:00.146,00:36.630,00:01.323,00:37.021,00:01.466
29,Video,Toe-off,00:37.900,00:38.091,00:00.190,00:36.630,00:01.323,00:37.021,00:01.466
29,Video,Mid-swing,00:38.091,00:38.296,00:00.205,00:36.630,00:01.323,00:37.021,00:01.466
29,Video,Terminal swing,00:38.296,00:38.487,00:00.190,00:36.630,00:01.323,00:37.021,00:01.466
30,CSV,Heel strike - Loading response,00:37.953,00:38.073,00:00.120,00:37.953,00:01.200,00:38.487,00:01.199
30,CSV,Mid-stance,00:38.073,00:38.313,00:00.240,00:37.953,00:01.200,00:38.487,00:01.199
30,CSV,Terminal stance,00:38.313,00:38.552,00:00.240,00:37.953,00:01.200,00:38.487,00:01.199
30,CSV,Pre-swing,00:38.552,00:38.673,00:00.120,00:37.953,00:01.200,00:38.487,00:01.199
30,CSV,Toe-off,00:38.673,00:38.829,00:00.156,00:37.953,00:01.200,00:38.487,00:01.199
30,CSV,Mid-swing,00:38.829,00:38.996,00:00.168,00:37.953,00:01.200,00:38.487,00:01.199
30,CSV,Terminal swing,00:38.996,00:39.152,00:00.156,00:37.953,00:01.200,00:38.487,00:01.199
30,Video,Heel strike - Loading response,00:38.487,00:38.606,00:00.119,00:37.953,00:01.200,00:38.487,00:01.199
30,Video,Mid-stance,00:38.606,00:38.846,00:00.239,00:37.953,00:01.200,00:38.487,00:01.199
30,Video,Terminal stance,00:38.846,00:39.086,00:00.239,00:37.953,00:01.200,00:38.487,00:01.199
30,Video,Pre-swing,00:39.086,00:39.206,00:00.119,00:37.953,00:01.200,00:38.487,00:01.199
30,Video,Toe-off,00:39.206,00:39.362,00:00.155,00:37.953,00:01.200,00:38.487,00:01.199
30,Video,Mid-swing,00:39.362,00:39.530,00:00.167,00:37.953,00:01.200,00:38.487,00:01.199
30,Video,Terminal swing,00:39.530,00:39.686,00:00.155,00:37.953,00:01.200,00:38.487,00:01.199
31,CSV,Heel strike - Loading response,00:39.152,00:39.266,00:00.113,00:39.153,00:01.139,00:39.686,00:01.166
31,CSV,Mid-stance,00:39.266,00:39.494,00:00.227,00:39.153,00:01.139,00:39.686,00:01.166
31,CSV,Terminal stance,00:39.494,00:39.722,00:00.227,00:39.153,00:01.139,00:39.686,00:01.166
31,CSV,Pre-swing,00:39.722,00:39.836,00:00.113,00:39.153,00:01.139,00:39.686,00:01.166
31,CSV,Toe-off,00:39.836,00:39.984,00:00.148,00:39.153,00:01.139,00:39.686,00:01.166
31,CSV,Mid-swing,00:39.984,00:40.143,00:00.159,00:39.153,00:01.139,00:39.686,00:01.166
31,CSV,Terminal swing,00:40.143,00:40.292,00:00.148,00:39.153,00:01.139,00:39.686,00:01.166
31,Video,Heel strike - Loading response,00:39.686,00:39.802,00:00.116,00:39.153,00:01.139,00:39.686,00:01.166
31,Video,Mid-stance,00:39.802,00:40.035,00:00.233,00:39.153,00:01.139,00:39.686,00:01.166
31,Video,Terminal stance,00:40.035,00:40.268,00:00.233,00:39.153,00:01.139,00:39.686,00:01.166
31,Video,Pre-swing,00:40.268,00:40.385,00:00.116,00:39.153,00:01.139,00:39.686,00:01.166
31,Video,Toe-off,00:40.385,00:40.537,00:00.151,00:39.153,00:01.139,00:39.686,00:01.166
31,Video,Mid-swing,00:40.537,00:40.700,00:00.163,00:39.153,00:01.139,00:39.686,00:01.166
31,Video,Terminal swing,00:40.700,00:40.851,00:00.151,00:39.153,00:01.139,00:39.686,00:01.166
33,CSV,Heel strike - Loading response,00:43.122,00:43.249,00:00.126,00:43.123,00:01.261,00:43.718,00:01.299
33,CSV,Mid-stance,00:43.249,00:43.501,00:00.252,00:43.123,00:01.261,00:43.718,00:01.299
33,CSV,Terminal stance,00:43.501,00:43.753,00:00.252,00:43.123,00:01.261,00:43.718,00:01.299
33,CSV,Pre-swing,00:43.753,00:43.879,00:00.126,00:43.123,00:01.261,00:43.718,00:01.299
33,CSV,Toe-off,00:43.879,00:44.043,00:00.163,00:43.123,00:01.261,00:43.718,00:01.299
33,CSV,Mid-swing,00:44.043,00:44.220,00:00.176,00:43.123,00:01.261,00:43.718,00:01.299
33,CSV,Terminal swing,00:44.220,00:44.384,00:00.163,00:43.123,00:01.261,00:43.718,00:01.299
33,Video,Heel strike - Loading response,00:43.718,00:43.847,00:00.129,00:43.123,00:01.261,00:43.718,00:01.299
33,Video,Mid-stance,00:43.847,00:44.107,00:00.259,00:43.123,00:01.261,00:43.718,00:01.299
33,Video,Terminal stance,00:44.107,00:44.367,00:00.259,00:43.123,00:01.261,00:43.718,00:01.299
33,Video,Pre-swing,00:44.367,00:44.497,00:00.129,00:43.123,00:01.261,00:43.718,00:01.299
33,Video,Toe-off,00:44.497,00:44.666,00:00.168,00:43.123,00:01.261,00:43.718,00:01.299
33,Video,Mid-swing,00:44.666,00:44.848,00:00.181,00:43.123,00:01.261,00:43.718,00:01.299
33,Video,Terminal swing,00:44.848,00:45.017,00:00.168,00:43.123,00:01.261,00:43.718,00:01.299
34,CSV,Heel strike - Loading response,00:44.384,00:44.507,00:00.123,00:44.384,00:01.231,00:45.017,00:01.233
34,CSV,Mid-stance,00:44.507,00:44.753,00:00.246,00:44.384,00:01.231,00:45.017,00:01.233
34,CSV,Terminal stance,00:44.753,00:44.999,00:00.246,00:44.384,00:01.231,00:45.017,00:01.233
34,CSV,Pre-swing,00:44.999,00:45.122,00:00.123,00:44.384,00:01.231,00:45.017,00:01.233
34,CSV,Toe-off,00:45.122,00:45.282,00:00.160,00:44.384,00:01.231,00:45.017,00:01.233
34,CSV,Mid-swing,00:45.282,00:45.454,00:00.172,00:44.384,00:01.231,00:45.017,00:01.233
34,CSV,Terminal swing,00:45.454,00:45.615,00:00.160,00:44.384,00:01.231,00:45.017,00:01.233
34,Video,Heel strike - Loading response,00:45.017,00:45.140,00:00.123,00:44.384,00:01.231,00:45.017,00:01.233
34,Video,Mid-stance,00:45.140,00:45.386,00:00.246,00:44.384,00:01.231,00:45.017,00:01.233
34,Video,Terminal stance,00:45.386,00:45.633,00:00.246,00:44.384,00:01.231,00:45.017,00:01.233
34,Video,Pre-swing,00:45.633,00:45.756,00:00.123,00:44.384,00:01.231,00:45.017,00:01.233
34,Video,Toe-off,00:45.756,00:45.917,00:00.160,00:44.384,00:01.231,00:45.017,00:01.233
34,Video,Mid-swing,00:45.917,00:46.089,00:00.172,00:44.384,00:01.231,00:45.017,00:01.233
34,Video,Terminal swing,00:46.089,00:46.250,00:00.160,00:44.384,00:01.231,00:45.017,00:01.233
37,CSV,Heel strike - Loading response,00:48.537,00:48.682,00:00.144,00:48.538,00:01.446,00:49.182,00:01.499
37,CSV,Mid-stance,00:48.682,00:48.971,00:00.289,00:48.538,00:01.446,00:49.182,00:01.499
37,CSV,Terminal stance,00:48.971,00:49.261,00:00.289,00:48.538,00:01.446,00:49.182,00:01.499
37,CSV,Pre-swing,00:49.261,00:49.405,00:00.144,00:48.538,00:01.446,00:49.182,00:01.499
37,CSV,Toe-off,00:49.405,00:49.593,00:00.187,00:48.538,00:01.446,00:49.182,00:01.499
37,CSV,Mid-swing,00:49.593,00:49.796,00:00.202,00:48.538,00:01.446,00:49.182,00:01.499
37,CSV,Terminal swing,00:49.796,00:49.984,00:00.187,00:48.538,00:01.446,00:49.182,00:01.499
37,Video,Heel strike - Loading response,00:49.182,00:49.331,00:00.149,00:48.538,00:01.446,00:49.182,00:01.499
37,Video,Mid-stance,00:49.331,00:49.631,00:00.299,00:48.538,00:01.446,00:49.182,00:01.499
37,Video,Terminal stance,00:49.631,00:49.931,00:00.299,00:48.538,00:01.446,00:49.182,00:01.499
37,Video,Pre-swing,00:49.931,00:50.081,00:00.149,00:48.538,00:01.446,00:49.182,00:01.499
37,Video,Toe-off,00:50.081,00:50.276,00:00.194,00:48.538,00:01.446,00:49.182,00:01.499
37,Video,Mid-swing,00:50.276,00:50.486,00:00.209,00:48.538,00:01.446,00:49.182,00:01.499
37,Video,Terminal swing,00:50.486,00:50.680,00:00.194,00:48.538,00:01.446,00:49.182,00:01.499
38,CSV,Heel strike - Loading response,00:49.984,00:50.107,00:00.123,00:49.984,00:01.231,00:50.681,00:01.266
38,CSV,Mid-stance,00:50.107,00:50.353,00:00.246,00:49.984,00:01.231,00:50.681,00:01.266
38,CSV,Terminal stance,00:50.353,00:50.599,00:00.246,00:49.984,00:01.231,00:50.681,00:01.266
38,CSV,Pre-swing,00:50.599,00:50.722,00:00.123,00:49.984,00:01.231,00:50.681,00:01.266
38,CSV,Toe-off,00:50.722,00:50.882,00:00.160,00:49.984,00:01.231,00:50.681,00:01.266
38,CSV,Mid-swing,00:50.882,00:51.054,00:00.172,00:49.984,00:01.231,00:50.681,00:01.266
38,CSV,Terminal swing,00:51.054,00:51.215,00:00.160,00:49.984,00:01.231,00:50.681,00:01.266
38,Video,Heel strike - Loading response,00:50.680,00:50.807,00:00.126,00:49.984,00:01.231,00:50.681,00:01.266
38,Video,Mid-stance,00:50.807,00:51.060,00:00.253,00:49.984,00:01.231,00:50.681,00:01.266
38,Video,Terminal stance,00:51.060,00:51.314,00:00.253,00:49.984,00:01.231,00:50.681,00:01.266
38,Video,Pre-swing,00:51.314,00:51.440,00:00.126,00:49.984,00:01.231,00:50.681,00:01.266
38,Video,Toe-off,00:51.440,00:51.605,00:00.164,00:49.984,00:01.231,00:50.681,00:01.266
38,Video,Mid-swing,00:51.605,00:51.782,00:00.177,00:49.984,00:01.231,00:50.681,00:01.266
38,Video,Terminal swing,00:51.782,00:51.947,00:00.164,00:49.984,00:01.231,00:50.681,00:01.266
39,CSV,Heel strike - Loading response,00:51.215,00:51.342,00:00.127,00:51.215,00:01.277,00:51.947,00:01.300
39,CSV,Mid-stance,00:51.342,00:51.598,00:00.255,00:51.215,00:01.277,00:51.947,00:01.300
39,CSV,Terminal stance,00:51.598,00:51.853,00:00.255,00:51.215,00:01.277,00:51.947,00:01.300
39,CSV,Pre-swing,00:51.853,00:51.981,00:00.127,00:51.215,00:01.277,00:51.947,00:01.300
39,CSV,Toe-off,00:51.981,00:52.147,00:00.166,00:51.215,00:01.277,00:51.947,00:01.300
39,CSV,Mid-swing,00:52.147,00:52.325,00:00.178,00:51.215,00:01.277,00:51.947,00:01.300
39,CSV,Terminal swing,00:52.325,00:52.491,00:00.166,00:51.215,00:01.277,00:51.947,00:01.300
39,Video,Heel strike - Loading response,00:51.947,00:52.076,00:00.130,00:51.215,00:01.277,00:51.947,00:01.300
39,Video,Mid-stance,00:52.076,00:52.337,00:00.260,00:51.215,00:01.277,00:51.947,00:01.300
39,Video,Terminal stance,00:52.337,00:52.597,00:00.260,00:51.215,00:01.277,00:51.947,00:01.300
39,Video,Pre-swing,00:52.597,00:52.726,00:00.130,00:51.215,00:01.277,00:51.947,00:01.300
39,Video,Toe-off,00:52.726,00:52.896,00:00.169,00:51.215,00:01.277,00:51.947,00:01.300
39,Video,Mid-swing,00:52.896,00:53.078,00:00.182,00:51.215,00:01.277,00:51.947,00:01.300
39,Video,Terminal swing,00:53.078,00:53.246,00:00.169,00:51.215,00:01.277,00:51.947,00:01.300
42,CSV,Heel strike - Loading response,00:55.414,00:55.545,00:00.130,00:55.415,00:01.308,00:56.212,00:01.333
42,CSV,Mid-stance,00:55.545,00:55.807,00:00.261,00:55.415,00:01.308,00:56.212,00:01.333
42,CSV,Terminal stance,00:55.807,00:56.069,00:00.261,00:55.415,00:01.308,00:56.212,00:01.333
42,CSV,Pre-swing,00:56.069,00:56.199,00:00.130,00:55.415,00:01.308,00:56.212,00:01.333
42,CSV,Toe-off,00:56.199,00:56.369,00:00.170,00:55.415,00:01.308,00:56.212,00:01.333
42,CSV,Mid-swing,00:56.369,00:56.552,00:00.183,00:55.415,00:01.308,00:56.212,00:01.333
42,CSV,Terminal swing,00:56.552,00:56.722,00:00.170,00:55.415,00:01.308,00:56.212,00:01.333
42,Video,Heel strike - Loading response,00:56.212,00:56.345,00:00.133,00:55.415,00:01.308,00:56.212,00:01.333
42,Video,Mid-stance,00:56.345,00:56.611,00:00.266,00:55.415,00:01.308,00:56.212,00:01.333
42,Video,Terminal stance,00:56.611,00:56.878,00:00.266,00:55.415,00:01.308,00:56.212,00:01.333
42,Video,Pre-swing,00:56.878,00:57.011,00:00.133,00:55.415,00:01.308,00:56.212,00:01.333
42,Video,Toe-off,00:57.011,00:57.185,00:00.173,00:55.415,00:01.308,00:56.212,00:01.333
42,Video,Mid-swing,00:57.185,00:57.371,00:00.186,00:55.415,00:01.308,00:56.212,00:01.333
42,Video,Terminal swing,00:57.371,00:57.545,00:00.173,00:55.415,00:01.308,00:56.212,00:01.333
43,CSV,Heel strike - Loading response,00:56.722,00:56.852,00:00.129,00:56.723,00:01.292,00:57.545,00:01.299
43,CSV,Mid-stance,00:56.852,00:57.110,00:00.258,00:56.723,00:01.292,00:57.545,00:01.299
43,CSV,Terminal stance,00:57.110,00:57.368,00:00.258,00:56.723,00:01.292,00:57.545,00:01.299
43,CSV,Pre-swing,00:57.368,00:57.498,00:00.129,00:56.723,00:01.292,00:57.545,00:01.299
43,CSV,Toe-off,00:57.498,00:57.666,00:00.167,00:56.723,00:01.292,00:57.545,00:01.299
43,CSV,Mid-swing,00:57.666,00:57.847,00:00.180,00:56.723,00:01.292,00:57.545,00:01.299
43,CSV,Terminal swing,00:57.847,00:58.015,00:00.167,00:56.723,00:01.292,00:57.545,00:01.299
43,Video,Heel strike - Loading response,00:57.545,00:57.674,00:00.129,00:56.723,00:01.292,00:57.545,00:01.299
43,Video,Mid-stance,00:57.674,00:57.934,00:00.259,00:56.723,00:01.292,00:57.545,00:01.299
43,Video,Terminal stance,00:57.934,00:58.194,00:00.259,00:56.723,00:01.292,00:57.545,00:01.299
43,Video,Pre-swing,00:58.194,00:58.324,00:00.129,00:56.723,00:01.292,00:57.545,00:01.299
43,Video,Toe-off,00:58.324,00:58.493,00:00.168,00:56.723,00:01.292,00:57.545,00:01.299
43,Video,Mid-swing,00:58.493,00:58.675,00:00.181,00:56.723,00:01.292,00:57.545,00:01.299
43,Video,Terminal swing,00:58.675,00:58.844,00:00.168,00:56.723,00:01.292,00:57.545,00:01.299
44,CSV,Heel strike - Loading response,00:58.015,00:58.150,00:00.135,00:58.015,00:01.354,00:58.844,00:01.366
44,CSV,Mid-stance,00:58.150,00:58.421,00:00.270,00:58.015,00:01.354,00:58.844,00:01.366
44,CSV,Terminal stance,00:58.421,00:58.692,00:00.270,00:58.015,00:01.354,00:58.844,00:01.366
44,CSV,Pre-swing,00:58.692,00:58.827,00:00.135,00:58.015,00:01.354,00:58.844,00:01.366
44,CSV,Toe-off,00:58.827,00:59.003,00:00.176,00:58.015,00:01.354,00:58.844,00:01.366
44,CSV,Mid-swing,00:59.003,00:59.192,00:00.189,00:58.015,00:01.354,00:58.844,00:01.366
44,CSV,Terminal swing,00:59.192,00:59.368,00:00.176,00:58.015,00:01.354,00:58.844,00:01.366
44,Video,Heel strike - Loading response,00:58.844,00:58.980,00:00.136,00:58.015,00:01.354,00:58.844,00:01.366
44,Video,Mid-stance,00:58.980,00:59.253,00:00.273,00:58.015,00:01.354,00:58.844,00:01.366
44,Video,Terminal stance,00:59.253,00:59.527,00:00.273,00:58.015,00:01.354,00:58.844,00:01.366
44,Video,Pre-swing,00:59.527,00:59.663,00:00.136,00:58.015,00:01.354,00:58.844,00:01.366
44,Video,Toe-off,00:59.663,00:59.841,00:00.177,00:58.015,00:01.354,00:58.844,00:01.366
44,Video,Mid-swing,00:59.841,01:00.032,00:00.191,00:58.015,00:01.354,00:58.844,00:01.366
44,Video,Terminal swing,01:00.032,01:00.210,00:00.177,00:58.015,00:01.354,00:58.844,00:01.366
47,CSV,Heel strike - Loading response,01:02.445,01:02.566,00:00.120,01:02.446,00:01.200,01:03.375,00:01.200
47,CSV,Mid-stance,01:02.566,01:02.805,00:00.240,01:02.446,00:01.200,01:03.375,00:01.200
47,CSV,Terminal stance,01:02.805,01:03.045,00:00.240,01:02.446,00:01.200,01:03.375,00:01.200
47,CSV,Pre-swing,01:03.045,01:03.165,00:00.120,01:02.446,00:01.200,01:03.375,00:01.200
47,CSV,Toe-off,01:03.165,01:03.322,00:00.156,01:02.446,00:01.200,01:03.375,00:01.200
47,CSV,Mid-swing,01:03.322,01:03.490,00:00.168,01:02.446,00:01.200,01:03.375,00:01.200
47,CSV,Terminal swing,01:03.490,01:03.646,00:00.156,01:02.446,00:01.200,01:03.375,00:01.200
47,Video,Heel strike - Loading response,01:03.375,01:03.494,00:00.120,01:02.446,00:01.200,01:03.375,00:01.200
47,Video,Mid-stance,01:03.494,01:03.734,00:00.240,01:02.446,00:01.200,01:03.375,00:01.200
47,Video,Terminal stance,01:03.734,01:03.975,00:00.240,01:02.446,00:01.200,01:03.375,00:01.200
47,Video,Pre-swing,01:03.975,01:04.094,00:00.120,01:02.446,00:01.200,01:03.375,00:01.200
47,Video,Toe-off,01:04.094,01:04.251,00:00.156,01:02.446,00:01.200,01:03.375,00:01.200
47,Video,Mid-swing,01:04.251,01:04.418,00:00.168,01:02.446,00:01.200,01:03.375,00:01.200
47,Video,Terminal swing,01:04.418,01:04.575,00:00.156,01:02.446,00:01.200,01:03.375,00:01.200
48,CSV,Heel strike - Loading response,01:03.646,01:03.768,00:00.123,01:03.646,00:01.230,01:04.575,00:01.266
48,CSV,Mid-stance,01:03.768,01:04.015,00:00.246,01:03.646,00:01.230,01:04.575,00:01.266
48,CSV,Terminal stance,01:04.015,01:04.260,00:00.246,01:03.646,00:01.230,01:04.575,00:01.266
48,CSV,Pre-swing,01:04.260,01:04.384,00:00.123,01:03.646,00:01.230,01:04.575,00:01.266
48,CSV,Toe-off,01:04.384,01:04.543,00:00.159,01:03.646,00:01.230,01:04.575,00:01.266
48,CSV,Mid-swing,01:04.543,01:04.716,00:00.172,01:03.646,00:01.230,01:04.575,00:01.266
48,CSV,Terminal swing,01:04.716,01:04.876,00:00.159,01:03.646,00:01.230,01:04.575,00:01.266
48,Video,Heel strike - Loading response,01:04.575,01:04.701,00:00.126,01:03.646,00:01.230,01:04.575,00:01.266
48,Video,Mid-stance,01:04.701,01:04.954,00:00.253,01:03.646,00:01.230,01:04.575,00:01.266
48,Video,Terminal stance,01:04.954,01:05.207,00:00.253,01:03.646,00:01.230,01:04.575,00:01.266
48,Video,Pre-swing,01:05.207,01:05.334,00:00.126,01:03.646,00:01.230,01:04.575,00:01.266
48,Video,Toe-off,01:05.334,01:05.499,00:00.164,01:03.646,00:01.230,01:04.575,00:01.266
48,Video,Mid-swing,01:05.499,01:05.676,00:00.177,01:03.646,00:01.230,01:04.575,00:01.266
48,Video,Terminal swing,01:05.676,01:05.840,00:00.164,01:03.646,00:01.230,01:04.575,00:01.266
51,CSV,Heel strike - Loading response,01:08.015,01:08.145,00:00.130,01:08.015,00:01.308,01:09.006,00:01.366
51,CSV,Mid-stance,01:08.145,01:08.407,00:00.261,01:08.015,00:01.308,01:09.006,00:01.366
51,CSV,Terminal stance,01:08.407,01:08.668,00:00.261,01:08.015,00:01.308,01:09.006,00:01.366
51,CSV,Pre-swing,01:08.668,01:08.799,00:00.130,01:08.015,00:01.308,01:09.006,00:01.366
51,CSV,Toe-off,01:08.799,01:08.969,00:00.170,01:08.015,00:01.308,01:09.006,00:01.366
51,CSV,Mid-swing,01:08.969,01:09.152,00:00.183,01:08.015,00:01.308,01:09.006,00:01.366
51,CSV,Terminal swing,01:09.152,01:09.322,00:00.170,01:08.015,00:01.308,01:09.006,00:01.366
51,Video,Heel strike - Loading response,01:09.006,01:09.142,00:00.136,01:08.015,00:01.308,01:09.006,00:01.366
51,Video,Mid-stance,01:09.142,01:09.415,00:00.273,01:08.015,00:01.308,01:09.006,00:01.366
51,Video,Terminal stance,01:09.415,01:09.688,00:00.273,01:08.015,00:01.308,01:09.006,00:01.366
51,Video,Pre-swing,01:09.688,01:09.825,00:00.136,01:08.015,00:01.308,01:09.006,00:01.366
51,Video,Toe-off,01:09.825,01:10.003,00:00.177,01:08.015,00:01.308,01:09.006,00:01.366
51,Video,Mid-swing,01:10.003,01:10.194,00:00.191,01:08.015,00:01.308,01:09.006,00:01.366
51,Video,Terminal swing,01:10.194,01:10.371,00:00.177,01:08.015,00:01.308,01:09.006,00:01.366
52,CSV,Heel strike - Loading response,01:09.322,01:09.452,00:00.129,01:09.323,00:01.292,01:10.372,00:01.266
52,CSV,Mid-stance,01:09.452,01:09.710,00:00.258,01:09.323,00:01.292,01:10.372,00:01.266
52,CSV,Terminal stance,01:09.710,01:09.968,00:00.258,01:09.323,00:01.292,01:10.372,00:01.266
52,CSV,Pre-swing,01:09.968,01:10.098,00:00.129,01:09.323,00:01.292,01:10.372,00:01.266
52,CSV,Toe-off,01:10.098,01:10.266,00:00.167,01:09.323,00:01.292,01:10.372,00:01.266
52,CSV,Mid-swing,01:10.266,01:10.447,00:00.180,01:09.323,00:01.292,01:10.372,00:01.266
52,CSV,Terminal swing,01:10.447,01:10.614,00:00.167,01:09.323,00:01.292,01:10.372,00:01.266
52,Video,Heel strike - Loading response,01:10.371,01:10.498,00:00.126,01:09.323,00:01.292,01:10.372,00:01.266
52,Video,Mid-stance,01:10.498,01:10.751,00:00.253,01:09.323,00:01.292,01:10.372,00:01.266
52,Video,Terminal stance,01:10.751,01:11.004,00:00.253,01:09.323,00:01.292,01:10.372,00:01.266
52,Video,Pre-swing,01:11.004,01:11.131,00:00.126,01:09.323,00:01.292,01:10.372,00:01.266
52,Video,Toe-off,01:11.131,01:11.296,00:00.164,01:09.323,00:01.292,01:10.372,00:01.266
52,Video,Mid-swing,01:11.296,01:11.473,00:00.177,01:09.323,00:01.292,01:10.372,00:01.266
52,Video,Terminal swing,01:11.473,01:11.638,00:00.164,01:09.323,00:01.292,01:10.372,00:01.266
53,CSV,Heel strike - Loading response,01:10.614,01:10.751,00:00.136,01:10.615,00:01.369,01:11.638,00:01.399
53,CSV,Mid-stance,01:10.751,01:11.025,00:00.273,01:10.615,00:01.369,01:11.638,00:01.399
53,CSV,Terminal stance,01:11.025,01:11.299,00:00.273,01:10.615,00:01.369,01:11.638,00:01.399
53,CSV,Pre-swing,01:11.299,01:11.436,00:00.136,01:10.615,00:01.369,01:11.638,00:01.399
53,CSV,Toe-off,01:11.436,01:11.614,00:00.177,01:10.615,00:01.369,01:11.638,00:01.399
53,CSV,Mid-swing,01:11.614,01:11.806,00:00.191,01:10.615,00:01.369,01:11.638,00:01.399
53,CSV,Terminal swing,01:11.806,01:11.983,00:00.177,01:10.615,00:01.369,01:11.638,00:01.399
53,Video,Heel strike - Loading response,01:11.638,01:11.777,00:00.139,01:10.615,00:01.369,01:11.638,00:01.399
53,Video,Mid-stance,01:11.777,01:12.057,00:00.279,01:10.615,00:01.369,01:11.638,00:01.399
53,Video,Terminal stance,01:12.057,01:12.337,00:00.279,01:10.615,00:01.369,01:11.638,00:01.399
53,Video,Pre-swing,01:12.337,01:12.477,00:00.139,01:10.615,00:01.369,01:11.638,00:01.399
53,Video,Toe-off,01:12.477,01:12.659,00:00.181,01:10.615,00:01.369,01:11.638,00:01.399
53,Video,Mid-swing,01:12.659,01:12.855,00:00.195,01:10.615,00:01.369,01:11.638,00:01.399
53,Video,Terminal swing,01:12.855,01:13.037,00:00.181,01:10.615,00:01.369,01:11.638,00:01.399
